SP500,AAPL,AMZN,FB,GOOG,MSFT
2479.47,153.7,1051.28,165.46,949.03,74.24
2479.9399,153.62,1051.63,165.3504,948.825,74.22
2479.3799,153.63,1051.26,165.34,948.7294,74.2
2479.46,153.61,1051.01,165.23,948.39,74.2152
2479.27,153.67,1051.3199,165.16,948.37,74.19
2479.7,153.585,1051.92,165.15,948.76,74.1949
2479.8601,153.58,1052.0,165.1286,948.83,74.21
2480.1201,153.67,1052.0601,165.05,948.87,74.2249
2480.04,153.7,1051.5,165.025,948.5893,74.26
2480.25,153.67,1051.8674,165.03,948.33,74.235
2480.29,153.55,1051.79,164.9735,948.2719999999999,74.2299
2480.0601,153.5299,1052.52,165.04,948.3946,74.23
2479.9099,153.5,1052.53,165.1354,948.31,74.22
2479.9399,153.4312,1052.5,165.18,948.23,74.22
2479.49,153.49,1052.76,165.22,948.41,74.2588
2479.1399,153.42,1052.468,165.24,948.05,74.25
2479.1001,153.33,1051.8981,165.2458,948.11,74.225
2478.9099,153.26,1052.21,165.38,947.85,74.23
2478.4199,153.2969,1051.77,165.255,947.29,74.22
2478.24,153.25,1051.76,165.14,947.06,74.17
2478.47,153.3264,1052.04,165.25,947.0184,74.1919
2478.21,153.38,1052.0,165.25,947.0284,74.21
2478.53,153.3325,1051.89,165.25,946.85,74.19
2478.0801,153.391,1052.0841,165.3,947.2243,74.1633
2477.97,153.34,1051.88,165.2799,947.01,74.165
2477.75,153.33,1051.53,165.23,946.86,74.15
2478.0801,153.18,1050.9399,165.09,946.1922,74.115
2478.26,153.24,1051.12,165.105,946.568,74.135
2478.78,153.28,1051.29,165.08,946.54,74.12
2478.5701,153.2996,1051.54,165.08,946.525,74.12
2478.26,153.21,1051.2316,165.035,946.378,74.11
2478.55,153.1866,1051.5104,164.9575,946.3,74.075
2478.6299,153.25,1051.5699,164.81,946.24,74.12
2478.9199,153.19,1051.9453,164.7101,945.98,74.14
2478.79,153.2652,1051.6946,164.75,945.92,74.165
2478.6299,153.33,1051.6539,164.8099,946.0,74.14
2478.6101,153.34,1051.6675,164.875,946.06,74.14
2478.6599,153.42,1051.6,164.92,945.971,74.165
2478.9199,153.51,1051.3101,164.93900000000002,946.15,74.16
2478.7,153.48,1051.41,164.88,946.03,74.14
2478.8,153.48,1051.3398,164.89,946.325,74.12
2479.1899,153.5,1052.1801,164.9134,946.0,74.11
2478.8401,153.56,1052.105,164.85,945.94,74.11
2479.0701,153.54,1051.4456,164.66,945.7503,74.075
2479.22,153.5388,1050.9554,164.77,945.88,74.09
2479.1399,153.555,1051.3199,164.76,945.83,74.07
2479.1499,153.54,1051.5948,164.6899,946.0251,74.0701
2479.2,153.535,1051.46,164.62,946.14,74.075
2479.0701,153.54,1051.6379,164.58,946.03,74.081
2478.99,153.51,1051.38,164.4486,945.92,74.045
2479.27,153.55,1051.4301,164.3801,945.74,74.05
2479.05,153.57,1051.48,164.41,945.9,74.065
2479.1899,153.5335,1051.65,164.451,945.6,74.055
2479.1101,153.555,1051.54,164.55,945.25,74.07
2479.0801,153.485,1051.3199,164.53,944.92,74.08
2478.73,153.3641,1050.8,164.4172,944.3,74.0635
2478.7,153.3,1050.3,164.4101,943.8773,74.06
2478.75,153.33,1050.1893,164.35,943.32,74.05
2478.5901,153.4,1050.3,164.41,943.493,74.0661
2478.73,153.42,1050.26,164.46,943.4179,74.0601
2478.8201,153.43,1050.61,164.47,943.26,74.05
2479.3201,153.43,1050.8101,164.375,943.2,74.06
2479.05,153.4555,1051.0168,164.46,943.01,74.05
2479.0,153.3901,1050.87,164.36,942.81,74.035
2479.3201,153.46,1050.74,164.35,942.63,74.035
2479.1499,153.5,1050.85,164.3,942.5937,74.04
2478.99,153.46,1050.55,164.27,942.47,74.03
2478.9399,153.49,1050.4347,164.36,942.72,74.05
2478.9399,153.455,1049.99,164.1853,942.6099,74.055
2478.8899,153.42,1050.05,164.18099999999998,942.73,74.045
2478.74,153.381,1050.0601,164.1249,942.89,74.05
2478.8201,153.32,1050.23,164.2,943.28,74.02
2478.9399,153.36,1050.0811,164.1961,943.95,74.0462
2479.0701,153.36,1050.1949,164.2664,943.71,74.05
2479.25,153.36,1049.8833,164.29,944.09,74.05
2479.28,153.4,1049.83,164.3593,944.15,74.065
2479.1899,153.41,1049.6949,164.38,944.0,74.06
2479.23,153.44,1050.12,164.36,944.14,74.053
2479.1599,153.42,1049.6825,164.2606,944.189,74.059
2479.1499,153.42,1049.5,164.35,944.11,74.045
2479.2,153.45,1049.66,164.43,943.3035,74.02
2479.21,153.48,1049.9,164.48,943.36,74.02
2479.28,153.4845,1049.83,164.5,943.53,74.015
2479.28,153.4853,1050.1899,164.51,943.7045,74.015
2479.1699,153.49,1050.14,164.56,943.97,74.01
2478.79,153.45,1050.22,164.6554,944.85,74.01
2478.8899,153.435,1050.1869,164.595,944.45,74.01
2478.8799,153.45,1050.09,164.533,944.505,73.9936
2478.9199,153.39,1049.8906,164.5,944.6024,73.97
2479.1699,153.45,1049.9878,164.5232,944.701,73.98
2479.1899,153.4899,1050.175,164.5636,944.83,73.99
2479.21,153.46,1050.0,164.58,944.68,73.9848
2479.04,153.45,1050.2742,164.5969,944.94,73.985
2479.25,153.44,1050.2,164.69,945.06,73.99
2479.3101,153.46,1049.97,164.766,945.5018,74.0
2479.3999,153.4368,1050.55,164.8025,945.67,74.0
2479.49,153.48,1050.8708,164.8298,945.77,74.025
2479.4299,153.59,1051.0699,164.81,946.01,74.02
2479.4399,153.56,1051.368,164.84,945.77,74.02
2479.53,153.5651,1051.78,164.81,945.97,74.025
2479.71,153.53,1051.42,164.72,945.54,74.035
2479.76,153.55,1051.6256,164.7693,946.047,74.0344
2480.0,153.56,1051.66,164.7039,945.8599,74.045
2479.8401,153.61,1051.99,164.71,946.18,74.06
2479.8899,153.575,1051.64,164.67,945.9375,74.05
2479.8799,153.55,1051.25,164.678,945.82,74.06
2479.8201,153.61,1051.3101,164.6382,945.691,74.045
2479.8899,153.69,1051.3101,164.58599999999998,945.7692,74.07
2479.75,153.7252,1051.35,164.58,946.0,74.1
2479.73,153.6945,1051.33,164.6275,945.845,74.1
2479.5901,153.68,1051.16,164.6222,945.64,74.105
2479.6799,153.7046,1051.11,164.6153,945.4,74.12
2479.6699,153.69,1050.67,164.6,945.315,74.115
2479.5601,153.6248,1050.9,164.6,945.13,74.125
2479.52,153.5859,1050.99,164.63,945.3,74.125
2479.6299,153.69,1050.8101,164.65,945.3,74.135
2479.52,153.715,1050.9,164.71,945.45,74.15
2479.45,153.69,1051.2,164.7838,945.49,74.145
2479.46,153.7,1051.28,164.8,945.54,74.15
2479.3501,153.7,1051.55,164.745,945.52,74.1
2479.3101,153.705,1051.23,164.73,945.6,74.0963
2479.3799,153.6654,1051.29,164.77,945.71,74.09
2479.3201,153.6325,1051.275,164.81,945.6297,74.095
2478.96,153.63,1051.29,164.8233,945.7772,74.095
2478.6699,153.5587,1051.28,164.8208,945.63,74.085
2478.6799,153.53,1050.8691,164.78,945.02,74.09
2478.95,153.5363,1050.88,164.75,945.11,74.0799
2478.8501,153.57,1050.73,164.84,945.2,74.05
2479.01,153.55,1050.54,164.8517,945.3,74.05
2479.04,153.55,1050.1793,164.8176,945.3,74.05
2479.1499,153.56,1050.01,164.7556,945.1844,74.0499
2479.26,153.5845,1050.24,164.79,945.2,74.035
2479.26,153.56,1050.29,164.86,945.23,74.03
2479.4099,153.5638,1050.39,164.89,945.28,74.0147
2479.3501,153.56,1050.54,164.918,945.36,74.015
2479.4099,153.54,1050.39,164.9511,945.45,74.0
2479.3601,153.56,1050.41,164.9853,945.4,74.0099
2479.3899,153.58,1050.4652,164.96,945.52,73.9899
2479.52,153.59,1050.6,165.0314,945.65,73.98
2479.6399,153.585,1050.61,165.0599,945.71,73.9701
2479.3501,153.59,1050.8684,165.0199,945.79,73.97
2479.45,153.5614,1050.75,165.0201,945.78,73.98
2479.3,153.6538,1051.38,165.09,946.21,74.016
2479.3701,153.63,1051.08,165.05,946.5025,74.01
2479.0801,153.69,1051.2142,165.07,947.0,74.0107
2479.04,153.68,1050.89,165.0208,946.64,74.005
2479.1001,153.7,1050.785,165.05,946.5712,74.0
2479.21,153.72,1050.78,165.09,946.79,74.015
2479.21,153.7,1050.74,165.09,947.015,74.01
2478.99,153.71,1050.95,165.08,946.9988,73.99
2478.8301,153.68,1050.77,165.0798,947.24,73.955
2478.6599,153.6,1050.72,165.025,946.98,73.96
2478.5601,153.58,1050.6414,165.01,946.73,73.93
2478.49,153.5767,1050.585,165.03,946.6542,73.925
2478.3101,153.5353,1050.48,165.0101,946.97,73.89
2478.27,153.5433,1050.3958,165.07,946.85,73.9
2478.1799,153.5439,1050.28,165.07,946.98,73.9147
2477.8101,153.515,1050.45,165.0947,946.88,73.91
2478.1899,153.49,1050.27,165.1,946.46,73.91
2478.22,153.5499,1050.23,165.14,946.6104,73.905
2478.05,153.54,1050.23,165.07,946.34,73.9
2478.0601,153.51,1049.77,165.04,946.0,73.9047
2477.97,153.489,1050.0,165.08,946.01,73.915
2478.1299,153.4664,1050.3199,165.0899,946.3013,73.91
2478.02,153.495,1050.89,165.1101,946.65,73.93
2478.0701,153.49,1050.49,165.07,946.415,73.91
2478.3,153.4854,1050.618,165.0894,946.5,73.905
2478.3799,153.535,1050.4399,165.15,946.4164,73.92
2478.3301,153.56,1050.28,165.14,946.56,73.91
2478.4099,153.58,1050.4871,165.18,946.73,73.925
2478.51,153.53,1050.29,165.11,946.6,73.95
2478.5,153.51,1050.0,165.13,946.55,73.96
2478.5801,153.51,1050.25,165.13,946.5992,73.96
2478.6399,153.5501,1050.24,165.14,946.62,73.9553
2478.5601,153.5842,1050.1899,165.18,946.59,73.965
2478.3301,153.55,1050.29,165.208,946.6495,73.97
2478.3999,153.53,1050.545,165.1799,946.6495,73.97
2478.0801,153.5394,1050.66,165.162,946.48,73.9747
2477.3201,153.5199,1050.45,165.09,946.61,73.97
2477.55,153.45,1050.5,165.0866,946.4,73.945
2477.29,153.4752,1050.5679,165.1,946.41,73.925
2477.3601,153.48,1050.4399,165.0138,946.4,73.92
2477.5601,153.43,1050.35,164.99,946.35,73.93
2477.54,153.47,1050.4301,165.07,946.3977,73.96
2477.5,153.5,1050.3,165.01,946.43,73.955
2477.28,153.48,1050.1952,164.98,946.315,73.95
2477.4399,153.47,1050.29,164.9915,946.38,73.94
2477.53,153.5,1050.33,165.082,946.28,73.9467
2477.6101,153.52,1050.9399,165.05,946.39,73.96
2477.79,153.5001,1050.6403,165.07,946.2810000000001,73.95
2477.72,153.515,1050.75,165.15,946.58,73.95
2477.8501,153.56,1050.5,165.155,946.515,73.945
2478.01,153.545,1050.5754,165.23,946.79,73.955
2478.0801,153.54,1050.8599,165.22,946.9,73.96
2478.1399,153.51,1050.63,165.28,947.03,73.96
2478.21,153.51,1050.74,165.2708,946.89,73.965
2478.3701,153.5435,1050.77,165.295,947.0,73.99
2478.4299,153.57,1051.08,165.32,947.27,74.0201
2478.3799,153.57,1051.26,165.405,947.7184,74.035
2478.3101,153.565,1051.015,165.39700000000002,947.25,74.025
2478.3201,153.55,1051.2,165.4,947.77,74.03
2478.52,153.52,1051.09,165.41,947.56,74.02
2478.3899,153.555,1051.1,165.47,947.52,74.03
2478.3701,153.53,1050.6188,165.48,947.83,74.015
2478.3601,153.48,1050.6371,165.4537,947.8729,73.99
2478.4299,153.5018,1050.625,165.3181,948.18,73.99
2478.3401,153.49,1050.74,165.3332,948.07,73.9901
2477.3101,153.4901,1050.71,165.35,947.9,73.99
2477.3501,153.39,1050.5,165.28,947.06,73.946
2477.51,153.44,1050.54,165.25,947.25,73.95
2477.21,153.42,1050.5638,165.27,946.5,73.945
2478.8999,153.4299,1050.135,165.15,946.6,73.9
2478.8201,153.57,1050.37,165.33,947.15,74.0
2478.26,153.52,1049.86,165.3,947.15,73.97
2478.78,153.4822,1049.77,165.2316,947.0,73.92
2479.0,153.5055,1049.7903,165.23,947.27,73.94
2479.04,153.54,1049.7643,165.25,946.955,73.97
2479.3201,153.53,1050.45,165.16,947.19,73.945
2478.8999,153.57,1049.9,165.09,947.255,73.925
2479.3701,153.57,1049.6827,164.945,946.805,73.9253
2479.54,153.65,1049.5601,164.91,947.09,73.92
2479.8799,153.66,1049.85,164.9218,947.5,73.95
2479.6899,153.73,1050.0699,165.03,947.595,73.97
2479.71,153.68,1050.1331,165.01,947.755,73.95
2479.5701,153.71,1050.0,165.04,947.8292,73.95
2478.8501,153.74,1049.92,165.03,947.59,73.95
2478.9199,153.67,1049.6,164.9613,947.04,73.925
2478.5,153.69,1049.415,164.9514,946.94,73.94
2479.1299,153.65,1049.01,164.91,946.88,73.94
2479.23,153.72,1049.1949,164.92,947.11,73.95
2478.8899,153.72,1049.15,164.84,947.165,73.9238
2478.3101,153.67,1049.11,164.81,946.9505,73.92
2478.9099,153.64,1048.9301,164.8,946.81,73.9
2478.98,153.64,1049.1606,164.78,947.0,73.92
2478.71,153.69,1049.4069,164.7708,946.85,73.9456
2478.8501,153.68,1049.38,164.77,946.48,73.92
2479.4399,153.7,1049.2889,164.7088,946.73,73.9192
2479.5801,153.775,1049.47,164.805,947.25,73.96
2479.78,153.78,1049.27,164.85,947.29,73.97
2479.8701,153.7601,1049.3,164.9201,947.58,73.9633
2480.1799,153.77,1049.0,165.1,947.56,73.98
2479.8201,153.77,1048.5,165.05,947.28,73.9956
2479.8501,153.68,1048.325,165.0978,947.27,73.96
2479.9399,153.7111,1048.46,165.12,947.24,73.9789
2479.3401,153.7003,1048.4301,165.03,946.97,73.935
2479.5601,153.645,1047.55,164.997,945.45,73.91
2479.3301,153.68,1048.0968,165.02,946.49,73.9243
2479.25,153.69,1047.5699,165.01,946.02,73.925
2479.24,153.68,1047.4648,165.05,946.47,73.92
2479.51,153.735,1047.52,165.02,946.3655,73.92
2479.6201,153.76,1047.78,165.0801,946.27,73.92
2479.3101,153.7654,1048.3199,165.13,946.26,73.91
2479.1499,153.73,1047.97,165.06,946.04,73.92
2479.25,153.7128,1048.02,165.04,945.76,73.9
2479.29,153.67,1047.975,165.08,945.84,73.905
2479.3301,153.64,1048.29,165.1093,946.1708,73.905
2479.4399,153.6746,1048.52,165.16,946.01,73.905
2478.9299,153.7199,1048.53,165.155,945.89,73.89
2479.0,153.67,1048.26,165.16,945.92,73.885
2479.52,153.67,1048.39,165.215,945.73,73.895
2479.45,153.71,1048.92,165.30900000000003,945.9388,73.935
2479.1599,153.71,1048.9222,165.3262,945.995,73.905
2479.0801,153.66,1048.8451,165.3842,945.73,73.885
2478.6599,153.6262,1049.0,165.4107,945.9,73.88
2478.9199,153.545,1049.0341,165.48,945.87,73.87
2478.8,153.61,1049.16,165.5,946.08,73.907
2478.6499,153.59,1049.7729,165.43,946.34,73.91
2478.5,153.595,1049.7756,165.42,946.58,73.93
2478.5901,153.615,1049.9847,165.4755,946.48,73.93
2477.75,153.6556,1050.0,165.42,946.541,73.95
2477.51,153.5502,1049.4634,165.26,946.3706,73.9102
2477.6499,153.53,1049.35,165.3,945.89,73.875
2477.51,153.62,1049.495,165.35,946.28,73.92
2477.5701,153.585,1049.22,165.27,946.48,73.92
2477.3799,153.61,1049.34,165.26,946.21,73.915
2478.1201,153.57,1049.3688,165.2561,946.025,73.9
2478.47,153.6099,1049.8199,165.33,946.31,73.9
2478.51,153.6562,1049.8199,165.3827,946.54,73.9241
2478.55,153.66,1049.73,165.34,946.685,73.92
2478.3701,153.675,1049.88,165.33,946.65,73.9291
2478.21,153.63,1050.697,165.15,946.54,73.905
2477.71,153.64,1050.6074,165.13,946.22,73.91
2477.5,153.62,1050.3,165.2407,946.29,73.9101
2477.7,153.57,1050.7,165.2274,946.21,73.91
2477.71,153.59,1050.8696,165.3674,946.56,73.91
2477.8501,153.5854,1050.766,165.36,946.28,73.915
2477.6299,153.61,1051.02,165.4367,946.3592,73.9243
2477.5901,153.67,1051.59,165.47,946.73,73.97
2478.23,153.6656,1051.375,165.4,946.585,73.9556
2478.3301,153.67,1051.79,165.3454,946.6,73.97
2478.1101,153.696,1051.985,165.42,946.79,73.969
2477.8899,153.6844,1052.145,165.3653,946.9653,73.96
2477.8501,153.64,1052.0601,165.40599999999998,947.14,73.965
2478.2,153.66,1052.165,165.4725,947.2,73.97
2478.3,153.67,1052.4915,165.5,947.82,73.98
2478.3501,153.67,1052.23,165.49,948.01,73.98
2478.1699,153.66,1052.365,165.44,947.89,73.9654
2478.25,153.6,1052.358,165.4589,947.49,73.975
2478.3,153.59,1052.35,165.4761,947.62,73.985
2478.1899,153.59,1052.15,165.47,947.5553,73.975
2477.98,153.54,1052.12,165.43,947.73,73.96
2477.98,153.4954,1052.0281,165.3545,947.35,73.94
2477.6299,153.51,1052.6591,165.44,947.52,73.965
2477.8799,153.45,1052.278,165.51,947.4,73.9463
2477.98,153.48,1052.8,165.5,947.78,73.95
2478.1001,153.45,1052.65,165.41,947.3875,73.94
2478.1899,153.51,1052.72,165.4739,947.46,73.94
2477.8401,153.51,1052.64,165.4656,947.82,73.945
2477.8301,153.47,1051.85,165.46,947.48,73.925
2477.7,153.48,1051.88,165.3764,947.74,73.905
2478.0701,153.52,1051.01,165.45,947.64,73.94
2477.8,153.51,1051.63,165.3825,947.5,73.9415
2477.8301,153.51,1051.1899,165.405,947.7,73.945
2477.8899,153.518,1051.23,165.39,947.99,73.955
2477.72,153.48,1051.28,165.365,947.995,73.94
2477.6399,153.45,1051.49,165.35,947.735,73.935
2475.9299,153.44,1051.64,165.305,947.8109,73.925
2476.03,153.3,1050.84,165.23,947.05,73.865
2475.6399,153.31,1051.45,165.2101,947.38,73.88
2475.6899,153.32,1051.368,165.16,947.14,73.865
2475.25,153.35,1051.58,165.105,947.02,73.86
2475.45,153.26,1051.54,165.13,946.95,73.85
2475.51,153.27,1051.9399,165.1754,947.02,73.875
2476.2,153.25,1051.7545,165.2,946.85,73.86
2476.28,153.29,1052.05,165.24,946.87,73.905
2476.75,153.28,1052.37,165.3482,947.37,73.92
2476.6899,153.32,1052.71,165.38,947.32,73.95
2477.0901,153.325,1052.5442,165.43,947.175,73.95
2477.1599,153.33,1052.86,165.5402,947.38,73.975
2476.9399,153.3401,1052.79,165.57,947.0,73.9801
2477.9299,153.3,1052.76,165.58,946.97,73.995
2477.9299,153.46,1052.8,165.61,947.8,74.05
2481.72,153.83,1070.27,174.585,950.0,73.7
2481.49,153.6,1070.97,173.78,948.7729,73.6992
2480.77,153.5699,1066.0,174.2622,948.7945,73.67
2480.72,153.83,1067.99,173.62,948.04,73.82
2481.1299,153.96,1068.04,173.7,949.53,73.9199
2480.3701,153.737,1069.145,173.68,949.28,73.84
2479.9099,153.71,1069.55,173.5,947.65,73.915
2480.4399,153.65,1067.49,172.63,945.28,73.87
2480.74,153.5261,1067.84,172.87,946.4544,73.9162
2480.79,153.4599,1068.8199,173.5437,947.58,74.0311
2480.6699,153.3208,1067.77,173.58,947.71,74.065
2480.95,153.33,1067.5125,173.051,946.4421,74.01
2480.8899,153.33,1068.5336,173.45,947.39,74.065
2481.1799,153.2911,1067.77,173.38,947.8322,74.0
2481.1399,153.4,1068.12,173.49,947.9949,73.98
2481.0,153.3,1068.2264,173.285,948.48,74.0301
2480.8799,153.359,1068.35,173.65099999999998,948.785,74.0761
2481.02,153.42,1068.64,173.79,948.84,74.08
2480.48,153.28,1068.11,173.95,948.1746,74.05
2480.5701,153.2,1067.875,174.25900000000001,948.32,74.045
2480.8799,153.21,1067.2314,174.15,947.33,74.07
2479.7,153.26,1067.6,173.92,946.6701,74.09
2478.95,153.14,1065.41,173.90099999999998,946.455,74.08
2479.3401,153.07,1063.1351,173.49,946.79,74.0075
2479.26,153.1,1064.25,173.55,947.1897,74.0275
2479.05,152.93,1064.3149,173.6999,947.2,74.03
2479.6299,153.04,1063.66,173.73,947.425,74.085
2479.8999,153.0499,1064.6,173.9681,947.8,74.045
2479.24,153.08,1064.24,174.16,948.0467,74.025
2479.3601,152.99,1064.16,173.82,947.09,74.02
2479.48,153.0,1064.3199,173.87,946.61,74.0144
2479.51,153.27,1065.3141,174.2693,947.4502,74.08
2479.9099,153.32,1065.6479,174.38,947.92,74.04
2480.01,153.3499,1065.5601,174.3,948.36,74.02
2480.2,153.3831,1065.8,174.2401,948.45,74.05
2480.04,153.38,1065.8722,174.05,948.96,74.02
2479.9299,153.3542,1066.049,174.12,949.21,74.01
2480.1101,153.37,1066.04,174.4,949.16,73.99
2479.8601,153.375,1065.835,174.39,949.1406,74.01
2480.45,153.36,1065.83,174.63099999999997,948.97,74.0092
2480.3301,153.46,1066.37,174.59,949.49,74.04
2480.6101,153.35,1066.38,174.78,949.13,74.0
2480.1499,153.425,1066.12,174.9633,949.3324,74.02
2480.5,153.49,1065.51,175.14,949.1874,74.05
2480.4399,153.5128,1066.025,175.13,949.1117,74.02
2480.6001,153.44,1066.1934,175.195,949.0,74.029
2480.8999,153.53,1067.5,175.33,949.45,74.0335
2480.8501,153.57,1068.5601,175.0954,949.25,74.02
2481.0801,153.58,1068.87,175.22,949.01,74.095
2481.0601,153.59,1068.74,175.35,949.2810000000001,74.1
2481.1899,153.47,1068.6,175.2,948.4501,74.1
2481.1101,153.5207,1068.6899,175.2999,949.15,74.1
2481.1399,153.58,1068.1,175.2108,949.175,74.07
2481.21,153.55200000000002,1068.23,174.7695,948.7838,74.08
2481.29,153.54,1067.99,174.4861,947.9059,74.09
2481.54,153.62,1068.345,174.5828,948.16,74.09
2481.8701,153.62,1068.4351,174.67,947.84,74.12
2481.8799,153.58,1068.6660000000002,174.5801,948.02,74.15
2482.0,153.52,1069.47,174.22,948.21,74.13
2482.1899,153.55,1069.3,174.4795,948.4892,74.14
2482.2,153.59,1069.66,174.59,948.04,74.14
2481.9099,153.689,1069.6191,174.38,948.03,74.14
2482.04,153.69,1070.3,174.68,948.4152,74.18
2481.8101,153.7099,1070.14,174.79,948.42,74.16
2482.3701,153.71,1070.15,174.9682,948.4354,74.15
2482.52,153.71,1070.5065,174.9099,949.04,74.1862
2482.6599,153.8501,1071.1017,175.08,949.0,74.2
2482.49,153.84,1070.51,175.11,948.985,74.19
2482.3999,153.82,1070.4807,175.1799,948.7674,74.2
2482.54,153.77,1070.23,174.85,948.59,74.175
2482.3501,153.76,1070.5001,174.94,948.77,74.195
2482.3799,153.705,1071.3,174.8897,948.57,74.17
2482.4399,153.785,1071.6172,174.77,948.6,74.16
2482.3201,153.75,1071.84,174.5899,948.8,74.15
2482.52,153.66,1071.6,174.6298,948.1056,74.12
2482.6399,153.7,1071.5649,174.5,948.5,74.1499
2482.6599,153.74,1072.11,174.32,948.3041,74.145
2482.5601,153.75,1072.96,174.5362,948.62,74.17
2482.8701,153.7898,1073.303,174.465,948.45,74.16
2482.8701,153.82,1072.8,174.41,948.49,74.18
2482.74,153.78,1072.38,174.42,949.0,74.175
2482.6101,153.81,1072.366,174.42,948.76,74.17
2482.75,153.84,1072.4399,174.44,949.153,74.16
2482.74,153.8098,1072.77,174.5735,949.0,74.19
2482.5601,153.7858,1072.51,174.8438,949.38,74.185
2482.48,153.73,1071.88,174.87,949.46,74.16
2482.5,153.65,1071.8101,174.775,949.6,74.11
2482.6299,153.61,1071.77,174.76,948.972,74.1
2482.45,153.63,1071.99,174.76,948.62,74.11
2482.73,153.616,1071.8619,174.72,948.93,74.1425
2482.3601,153.54,1071.7,174.8499,949.025,74.17
2481.9299,153.47,1072.0601,174.7456,948.9332,74.13
2482.0701,153.39,1071.21,174.56,948.5,74.11
2481.47,153.3646,1070.61,174.6368,948.98,74.105
2481.05,153.2555,1071.1801,174.555,948.63,74.0938
2481.6201,153.19,1070.99,174.41,948.88,74.055
2481.45,153.27,1071.83,174.36,948.545,74.065
2481.6299,153.33,1072.5492,174.2299,948.8996,74.09
2481.7,153.3643,1072.8,174.299,949.43,74.09
2481.6799,153.3433,1073.8101,174.55,949.8,74.06
2482.1201,153.29,1073.53,174.4344,949.35,74.035
2481.97,153.279,1074.3101,174.47,949.58,74.02
2481.9199,153.2609,1074.48,174.5162,949.03,74.025
2481.6201,153.27,1074.2455,174.59,949.2,74.055
2481.73,153.1954,1073.67,174.26,948.7,74.0575
2481.6799,153.19,1073.67,174.45,949.12,74.079
2481.71,153.24,1074.99,174.32,949.2214,74.0806
2481.8,153.315,1074.235,174.39,949.095,74.11
2481.47,153.35,1074.0601,174.52,949.3,74.13
2481.1899,153.3024,1073.511,174.3095,948.9752,74.115
2481.25,153.2599,1074.6909,174.25,948.788,74.12
2481.26,153.25,1075.6899,174.2501,949.14,74.14
2481.3101,153.2199,1075.9598,174.4138,949.1292,74.175
2481.27,153.2301,1076.41,174.19,948.9161,74.165
2481.1001,153.25,1076.2209,173.87,948.5101,74.18
2481.4299,153.21,1076.27,173.8205,948.2228,74.18
2480.99,153.18,1076.65,173.9289,948.16,74.195
2480.99,153.24,1077.5,173.66,948.28,74.2
2480.72,153.29,1078.8,173.745,948.48,74.2343
2480.74,153.2094,1077.29,173.636,948.15,74.24
2481.22,153.279,1078.33,173.59,948.19,74.255
2481.54,153.3152,1078.639,173.9088,948.8,74.29
2481.6201,153.35,1078.99,174.06,948.82,74.305
2481.6799,153.39,1079.5,174.04,948.79,74.34
2481.9199,153.3744,1079.33,174.1589,948.66,74.34
2481.9099,153.4799,1080.3251,174.2317,949.02,74.39
2481.8701,153.47,1080.65,174.22,948.8401,74.305
2481.8799,153.49,1080.13,174.18,948.87,74.3
2481.96,153.4243,1079.62,174.01,948.63,74.27
2481.79,153.36,1079.3,174.1389,948.63,74.225
2481.76,153.37,1078.7787,174.2173,948.541,74.25
2481.8501,153.36,1078.64,174.12,948.4964,74.23
2481.74,153.44,1078.6943,174.09,948.37,74.24
2481.6799,153.42,1078.77,174.0999,948.335,74.24
2481.7,153.41,1079.255,174.11,948.31,74.23
2482.01,153.405,1079.71,174.14,948.2652,74.22
2482.0901,153.44,1080.21,174.08,948.36,74.23
2482.26,153.425,1080.375,174.11,948.36,74.23
2481.9399,153.43,1080.358,174.06,948.04,74.275
2482.1799,153.37,1078.96,173.845,947.62,74.2528
2482.3401,153.41,1079.0,173.94,947.815,74.2834
2482.5601,153.4101,1079.89,173.88,947.63,74.2899
2482.5701,153.3599,1079.46,173.69,947.59,74.26
2482.55,153.351,1079.4388,173.78,947.8136,74.259
2482.51,153.29,1079.3748,173.44,947.753,74.2301
2482.53,153.28,1078.9185,173.52,947.8183,74.24
2482.6399,153.2801,1079.1108,173.26,947.83,74.21
2482.54,153.339,1079.52,173.32,947.9973,74.205
2482.55,153.3,1079.7,173.19,947.685,74.19
2482.75,153.29,1080.76,173.3338,947.99,74.21
2482.6399,153.32,1081.61,173.2,947.9349,74.215
2482.72,153.29,1081.48,173.1608,947.4,74.2038
2482.8,153.3346,1082.25,173.23,947.52,74.22
2482.6899,153.35,1082.04,173.15,947.18,74.20100000000001
2482.75,153.32,1081.7354,172.97099999999998,947.1892,74.19
2482.5801,153.31,1082.5699,172.89,947.25,74.19
2482.6399,153.28,1082.307,172.73,947.25,74.17
2482.49,153.29,1082.4812,172.7925,947.28,74.18
2482.55,153.22,1081.91,172.541,947.38,74.175
2482.52,153.27,1081.33,172.61,947.0,74.19
2482.5701,153.25,1079.22,172.58,946.64,74.19
2482.47,153.296,1080.21,172.56,946.74,74.186
2482.6399,153.33,1079.5601,172.77,946.43,74.2
2482.74,153.3283,1078.75,172.6843,946.65,74.2083
2482.75,153.3608,1078.09,172.76,946.3839999999999,74.19
2482.7,153.35,1079.53,172.8165,946.57,74.195
2482.8101,153.2958,1079.51,172.28,946.39,74.14
2482.78,153.3156,1079.84,172.47,946.6,74.16
2482.6201,153.36,1079.83,172.37,946.41,74.155
2482.4199,153.32,1078.5601,172.1118,946.1404,74.16
